# forge res_12000.h5 axis (j=0) values; Pt/P for matching with CEA
x_m,x_over_rt,Pt_over_P,P,T,rho,u,a,M,h0
-1.0518606,-5.1132927,1.0018627698690872,1136882.25,1160.4947509765625,3.4341213703155518,35.10109329223633,657.2855834960938,0.053403108441134606,967401.2336071671
-1.0314852,-5.014244,1.0019398840467904,1136794.75,1160.4735107421875,3.4339194297790527,35.818477630615234,657.2799072265625,0.05449501382410083,967400.8281008925
-1.0111102,-4.9151974,1.0020282494548887,1136694.5,1160.450439453125,3.4336845874786377,36.60809326171875,657.273681640625,0.0556968798299379,967401.1736876417
-0.9907354,-4.8161516,1.0021256677905022,1136584.0,1160.423583984375,3.4334309101104736,37.471378326416016,657.2664794921875,0.05701093771793578,967400.4186946426
-0.9703613,-4.717109,1.002237104969048,1136457.625,1160.3946533203125,3.4331345558166504,38.41233444213867,657.2586669921875,0.05844325281844516,967400.729858656
-0.949988,-4.618071,1.0023576084574692,1136321.0,1160.36083984375,3.432821750640869,39.4408073425293,657.2496337890625,0.06000886925588979,967399.5596712889
-0.929616,-4.5190387,1.0024989861689906,1136160.75,1160.32470703125,3.4324443340301514,40.56461715698242,657.2399291992188,0.061719648114511784,967400.4665069774
-0.90924585,-4.4200153,1.0026501125230471,1135989.5,1160.2835693359375,3.4320485591888428,41.77397155761719,657.2288818359375,0.06356076659462012,967400.0652207304
-0.88887846,-4.321006,1.0028240193521263,1135792.5,1160.2381591796875,3.4315879344940186,43.093505859375,657.2166748046875,0.06556970860817185,967400.533913314
-0.86851496,-4.222015,1.0030157619435873,1135575.375,1160.186767578125,3.431084394454956,44.52058410644531,657.2028198242188,0.06774253360378639,967400.2424318903
-0.848157,-4.123051,1.003232761230823,1135329.75,1160.12939453125,3.430511236190796,46.07002258300781,657.1874389648438,0.07010180026504179,967400.5626301421
-0.8278068,-4.0241246,1.003473944862895,1135056.875,1160.0648193359375,3.429877758026123,47.74652862548828,657.1701049804688,0.07265474838802553,967400.3300075422
